image_names,cell_type,xmin,xmax,ymin,ymax
BLACK_DATA (152).jpg,Rotten,762,834,186,263
RED_DATA (518).jpg,Ripe,610,805,717,935
BLACK_DATA (277).jpg,Rotten,44,117,224,282
GREEN_DATA (267).jpg,Unripe,514,584,62,134
RED_DATA (929).jpg,Ripe,282,731,92,546
GREEN_DATA (30).jpg,Unripe,296,373,303,375
GREEN_DATA (355).jpg,Unripe,267,344,410,492
GREEN_DATA (61).jpg,Unripe,396,527,229,358
RED_DATA (623).jpg,Ripe,320,624,357,665
GREEN_DATA (386).jpg,Unripe,442,607,220,375
BLACK_DATA (217).jpg,Rotten,397,571,212,398
RED_DATA (496).jpg,Ripe,425,847,427,817
BLACK_DATA (61).jpg,Rotten,382,614,580,778
BLACK_DATA (9).jpg,Rotten,463,560,181,232
RED_DATA (671).jpg,Ripe,593,856,394,660
BLACK_DATA (45).jpg,Rotten,24,122,147,247
GREEN_DATA (107).jpg,Ripe,279,444,709,931
RED_DATA (970).jpg,Ripe,112,896,114,904
BLACK_DATA (405).jpg,Rotten,154,816,107,674
RED_DATA (638).jpg,Ripe,972,1262,137,432
BLACK_DATA (526).jpg,Rotten,492,829,254,562
GREEN_DATA (4).jpg,Unripe,134,402,202,515
RED_DATA (354).jpg,Unripe,154,323,510,682
BLACK_DATA (524).jpg,Rotten,824,1028,194,474
RED_DATA (455).jpg,Ripe,0,391,3,401
RED_DATA (564).jpg,Ripe,927,1292,622,982
BLACK_DATA (323).jpg,Rotten,447,606,197,347
RED_DATA (810).jpg,Ripe,199,804,149,779
RED_DATA (582).jpg,Ripe,717,1032,227,593
GREEN_DATA (298).jpg,Ripe,302,470,191,362
GREEN_DATA (165).jpg,Unripe,179,389,292,495
GREEN_DATA (9).jpg,Ripe,245,460,154,368
BLACK_DATA (483).jpg,Rotten,334,579,242,467
BLACK_DATA (45).jpg,Rotten,309,397,9,132
GREEN_DATA (464).jpg,Ripe,399,534,140,283
BLACK_DATA (809).jpg,Rotten,469,644,164,321
BLACK_DATA (783).jpg,Rotten,552,619,305,355
GREEN_DATA (466).jpg,Unripe,289,624,179,524
GREEN_DATA (102).jpg,Unripe,521,766,628,894
BLACK_DATA (512).jpg,Rotten,339,515,329,503
GREEN_DATA (431).jpg,Unripe,131,226,434,527
BLACK_DATA (153).jpg,Rotten,660,704,323,353
RED_DATA (381).jpg,Ripe,324,659,425,768
GREEN_DATA (257).jpg,Unripe,529,689,439,622
RED_DATA (303).jpg,Ripe,601,744,230,377
RED_DATA (667).jpg,Ripe,167,572,225,558
RED_DATA (671).jpg,Ripe,118,382,630,880
GREEN_DATA (197).jpg,Unripe,664,789,432,575
RED_DATA (121).jpg,Ripe,337,529,294,507
RED_DATA (136).jpg,Ripe,242,429,347,546
BLACK_DATA (110).jpg,Rotten,157,492,190,525
BLACK_DATA (323).jpg,Rotten,329,497,484,652
RED_DATA (841).jpg,Ripe,457,786,175,500
BLACK_DATA (267).jpg,Rotten,304,427,232,334
GREEN_DATA (257).jpg,Unripe,441,547,2,114
RED_DATA (175).jpg,Ripe,132,291,780,917
GREEN_DATA (590).jpg,Unripe,182,429,389,604
RED_DATA (334).jpg,Ripe,437,649,534,769
GREEN_DATA (854).jpg,Unripe,424,645,244,414
BLACK_DATA (514).jpg,Rotten,57,269,605,770
BLACK_DATA (602).jpg,Rotten,208,345,386,501
RED_DATA (594).jpg,Ripe,492,939,342,785
BLACK_DATA (636).jpg,Rotten,628,680,425,509
BLACK_DATA (639).jpg,Rotten,307,434,300,440
RED_DATA (490).jpg,Ripe,557,790,395,663
GREEN_DATA (490).jpg,Unripe,134,414,219,492
RED_DATA (16).jpg,Ripe,212,542,651,944
GREEN_DATA (344).jpg,Unripe,825,909,384,465
BLACK_DATA (68).jpg,Rotten,449,642,15,137
RED_DATA (547).jpg,Ripe,212,770,252,880
BLACK_DATA (134).jpg,Rotten,60,87,591,611
GREEN_DATA (889).jpg,Unripe,197,454,165,512
BLACK_DATA (681).jpg,Rotten,743,867,307,429
BLACK_DATA (153).jpg,Rotten,299,350,321,374
BLACK_DATA (136).jpg,Rotten,535,659,51,164
GREEN_DATA (223).jpg,Ripe,437,596,89,237
RED_DATA (361).jpg,Ripe,740,1237,395,869
BLACK_DATA (99).jpg,Rotten,272,427,849,991
GREEN_DATA (866).jpg,Unripe,848,981,359,483
RED_DATA (207).jpg,Unripe,329,518,677,867
BLACK_DATA (43).jpg,Rotten,512,719,230,445
BLACK_DATA (95).jpg,Rotten,615,738,163,285
RED_DATA (413).jpg,Ripe,1105,1405,397,680
GREEN_DATA (369).jpg,Unripe,344,479,244,380
BLACK_DATA (52).jpg,Rotten,237,496,90,323
GREEN_DATA (358).jpg,Unripe,90,145,459,522
RED_DATA (247).jpg,Ripe,15,305,374,641
BLACK_DATA (705).jpg,Rotten,455,592,305,415
GREEN_DATA (400).jpg,Unripe,37,297,257,529
BLACK_DATA (830).jpg,Rotten,284,684,181,558
RED_DATA (609).jpg,Ripe,277,533,346,731
RED_DATA (863).jpg,Ripe,80,779,277,909
BLACK_DATA (346).jpg,Rotten,504,607,139,232
BLACK_DATA (840).jpg,Rotten,384,664,194,444
RED_DATA (591).jpg,Ripe,800,1035,452,693
RED_DATA (697).jpg,Ripe,344,548,476,719
GREEN_DATA (427).jpg,Unripe,118,260,438,576
RED_DATA (596).jpg,Ripe,542,882,355,673
GREEN_DATA (657).jpg,Unripe,724,934,167,383
RED_DATA (372).jpg,Ripe,188,632,591,1087
GREEN_DATA (631).jpg,Unripe,192,414,564,769
BLACK_DATA (95).jpg,Rotten,683,852,400,546
BLACK_DATA (45).jpg,Rotten,76,170,81,164
BLACK_DATA (99).jpg,Rotten,465,532,520,600
BLACK_DATA (11).jpg,Rotten,100,577,227,804
GREEN_DATA (391).jpg,Ripe,607,811,114,312
GREEN_DATA (496).jpg,Unripe,571,746,177,332
BLACK_DATA (202).jpg,Rotten,398,625,295,481
RED_DATA (540).jpg,Ripe,602,1027,285,685
BLACK_DATA (45).jpg,Rotten,393,488,365,465
RED_DATA (434).jpg,Ripe,149,601,279,724
GREEN_DATA (77).jpg,Unripe,428,583,252,422
BLACK_DATA (658).jpg,Rotten,797,844,210,245
RED_DATA (681).jpg,Ripe,177,375,370,608
RED_DATA (401).jpg,Ripe,178,302,585,736
RED_DATA (831).jpg,Ripe,224,497,302,524
GREEN_DATA (84).jpg,Unripe,311,379,487,548
GREEN_DATA (654).jpg,Unripe,392,651,137,467
RED_DATA (494).jpg,Ripe,452,802,162,469
GREEN_DATA (762).jpg,Unripe,194,634,205,610
GREEN_DATA (352).jpg,Unripe,194,313,308,441
BLACK_DATA (215).jpg,Rotten,124,387,210,478
RED_DATA (651).jpg,Ripe,484,979,340,810
GREEN_DATA (511).jpg,Unripe,455,514,426,486
RED_DATA (406).jpg,Ripe,715,1210,400,880
RED_DATA (462).jpg,Ripe,607,957,362,682
BLACK_DATA (595).jpg,Rotten,444,612,453,628
GREEN_DATA (496).jpg,Unripe,332,470,38,211
BLACK_DATA (681).jpg,Rotten,630,763,197,326
BLACK_DATA (37).jpg,Rotten,586,794,407,582
BLACK_DATA (548).jpg,Rotten,84,404,245,542
RED_DATA (216).jpg,Ripe,242,429,267,422
BLACK_DATA (40).jpg,Rotten,168,309,120,271
BLACK_DATA (634).jpg,Rotten,357,661,264,604
RED_DATA (599).jpg,Ripe,117,843,507,1079
RED_DATA (312).jpg,Unripe,484,719,4,52
BLACK_DATA (573).jpg,Rotten,213,461,214,541
GREEN_DATA (86).jpg,Unripe,509,691,415,572
BLACK_DATA (720).jpg,Rotten,634,655,619,641
GREEN_DATA (21).jpg,Ripe,392,714,294,636
RED_DATA (637).jpg,Ripe,467,704,564,874
RED_DATA (449).jpg,Ripe,324,620,437,755
GREEN_DATA (662).jpg,Unripe,177,317,214,377
RED_DATA (634).jpg,Ripe,9,204,464,822
BLACK_DATA (173).jpg,Rotten,510,582,500,552
GREEN_DATA (678).jpg,Unripe,294,606,180,517
RED_DATA (216).jpg,Ripe,82,254,162,345
BLACK_DATA (311).jpg,Rotten,699,988,546,677
GREEN_DATA (387).jpg,Unripe,236,422,129,278
GREEN_DATA (243).jpg,Ripe,581,744,352,527
BLACK_DATA (101).jpg,Rotten,436,494,346,423
GREEN_DATA (529).jpg,Unripe,396,471,185,255
RED_DATA (303).jpg,Ripe,642,746,537,637
BLACK_DATA (374).jpg,Rotten,437,561,212,330
RED_DATA (794).jpg,Ripe,202,779,207,839
GREEN_DATA (397).jpg,Unripe,310,426,434,564
GREEN_DATA (180).jpg,Unripe,482,626,402,524
BLACK_DATA (136).jpg,Rotten,194,344,279,407
GREEN_DATA (563).jpg,Unripe,367,560,365,542
GREEN_DATA (374).jpg,Unripe,441,568,306,430
RED_DATA (171).jpg,Ripe,60,572,324,981
RED_DATA (164).jpg,Ripe,312,679,35,357
BLACK_DATA (103).jpg,Rotten,82,452,115,475
BLACK_DATA (658).jpg,Rotten,412,485,503,562
RED_DATA (368).jpg,Ripe,324,1002,330,915
BLACK_DATA (822).jpg,Rotten,375,408,355,386
RED_DATA (146).jpg,Ripe,414,561,265,420
BLACK_DATA (681).jpg,Rotten,421,578,428,579
GREEN_DATA (251).jpg,Unripe,464,615,58,189
RED_DATA (919).jpg,Ripe,770,1290,362,840
BLACK_DATA (128).jpg,Rotten,268,376,399,499
GREEN_DATA (827).jpg,Unripe,644,786,480,635
RED_DATA (774).jpg,Ripe,104,654,337,856
BLACK_DATA (858).jpg,Rotten,202,399,330,452
GREEN_DATA (711).jpg,Unripe,374,607,531,739
GREEN_DATA (449).jpg,Ripe,529,666,461,611
GREEN_DATA (556).jpg,Unripe,160,326,203,357
GREEN_DATA (769).jpg,Unripe,554,800,88,363
BLACK_DATA (303).jpg,Rotten,508,656,328,471
GREEN_DATA (204).jpg,Unripe,372,594,254,442
GREEN_DATA (343).jpg,Unripe,187,292,222,324
RED_DATA (173).jpg,Unripe,262,374,547,651
GREEN_DATA (665).jpg,Unripe,74,377,122,392
BLACK_DATA (101).jpg,Rotten,58,142,282,364
GREEN_DATA (91).jpg,Unripe,584,661,172,254
BLACK_DATA (692).jpg,Rotten,244,607,211,618
BLACK_DATA (416).jpg,Rotten,457,626,204,349
GREEN_DATA (729).jpg,Unripe,249,492,360,562
GREEN_DATA (501).jpg,Unripe,317,591,197,462
GREEN_DATA (46).jpg,Unripe,484,974,142,580
RED_DATA (674).jpg,Ripe,3,205,612,904
BLACK_DATA (384).jpg,Rotten,282,442,2,177
BLACK_DATA (498).jpg,Rotten,440,528,247,328
RED_DATA (554).jpg,Ripe,705,1272,129,644
BLACK_DATA (42).jpg,Rotten,503,718,35,241
GREEN_DATA (774).jpg,Unripe,154,442,781,971
BLACK_DATA (97).jpg,Rotten,392,455,314,369
RED_DATA (719).jpg,Ripe,364,679,553,813
GREEN_DATA (467).jpg,Unripe,413,530,360,481
GREEN_DATA (429).jpg,Unripe,116,222,520,634
BLACK_DATA (95).jpg,Rotten,904,1033,85,210
RED_DATA (514).jpg,Ripe,485,707,330,575
GREEN_DATA (836).jpg,Unripe,594,854,292,565
BLACK_DATA (535).jpg,Rotten,831,1009,357,569
BLACK_DATA (749).jpg,Rotten,180,261,345,426
GREEN_DATA (30).jpg,Unripe,901,982,202,284
GREEN_DATA (778).jpg,Unripe,844,995,463,648
RED_DATA (304).jpg,Unripe,75,205,439,551
BLACK_DATA (510).jpg,Rotten,319,502,430,600
RED_DATA (207).jpg,Unripe,300,494,454,669
GREEN_DATA (115).jpg,Ripe,356,494,88,205
BLACK_DATA (337).jpg,Rotten,317,734,154,581
GREEN_DATA (530).jpg,Unripe,222,335,134,229
BLACK_DATA (99).jpg,Rotten,564,644,320,375
GREEN_DATA (569).jpg,Unripe,189,424,355,545
GREEN_DATA (261).jpg,Unripe,482,557,298,360
BLACK_DATA (119).jpg,Rotten,307,754,190,652
BLACK_DATA (713).jpg,Rotten,324,355,72,104
GREEN_DATA (720).jpg,Unripe,247,422,130,315
RED_DATA (668).jpg,Ripe,267,542,620,883
RED_DATA (673).jpg,Ripe,560,908,1192,1470
GREEN_DATA (529).jpg,Unripe,460,560,310,385
RED_DATA (669).jpg,Ripe,55,462,762,1254
BLACK_DATA (101).jpg,Rotten,889,1005,380,485
GREEN_DATA (34).jpg,Unripe,299,452,122,272
RED_DATA (698).jpg,Ripe,725,1267,412,893
RED_DATA (668).jpg,Ripe,197,625,898,995
BLACK_DATA (312).jpg,Rotten,368,391,332,359
GREEN_DATA (570).jpg,Unripe,507,729,302,505
RED_DATA (683).jpg,Ripe,265,790,452,960
BLACK_DATA (153).jpg,Rotten,533,574,193,226
RED_DATA (69).jpg,Ripe,502,659,352,535
GREEN_DATA (118).jpg,Unripe,418,482,535,588
GREEN_DATA (389).jpg,Unripe,527,784,224,476
RED_DATA (600).jpg,Ripe,812,1242,340,725
BLACK_DATA (855).jpg,Rotten,26,132,582,676
RED_DATA (366).jpg,Ripe,537,915,275,665
RED_DATA (160).jpg,Ripe,90,219,550,668
BLACK_DATA (102).jpg,Rotten,380,478,400,474
GREEN_DATA (179).jpg,Unripe,237,339,334,424
RED_DATA (623).jpg,Ripe,734,1052,380,655
GREEN_DATA (842).jpg,Unripe,349,519,327,485
RED_DATA (905).jpg,Ripe,142,886,97,800
GREEN_DATA (653).jpg,Unripe,247,494,390,597
RED_DATA (605).jpg,Ripe,883,998,650,1119
GREEN_DATA (437).jpg,Unripe,394,519,422,584
GREEN_DATA (78).jpg,Unripe,489,626,315,462
GREEN_DATA (851).jpg,Unripe,246,442,94,326
RED_DATA (976).jpg,Ripe,559,906,224,587
GREEN_DATA (22).jpg,Unripe,377,441,176,271
BLACK_DATA (248).jpg,Rotten,92,272,200,470
RED_DATA (649).jpg,Ripe,609,1047,375,778
RED_DATA (481).jpg,Ripe,817,1035,452,720
BLACK_DATA (617).jpg,Rotten,587,699,526,633
RED_DATA (888).jpg,Ripe,282,834,42,649
GREEN_DATA (369).jpg,Unripe,437,584,343,492
RED_DATA (471).jpg,Ripe,491,773,853,1222
GREEN_DATA (339).jpg,Unripe,464,573,165,267
RED_DATA (480).jpg,Ripe,659,1209,452,912
GREEN_DATA (858).jpg,Unripe,472,684,304,549
RED_DATA (344).jpg,Ripe,596,884,7,240
GREEN_DATA (864).jpg,Unripe,636,919,242,500
BLACK_DATA (332).jpg,Rotten,781,848,235,312
RED_DATA (396).jpg,Ripe,467,865,548,938
RED_DATA (297).jpg,Ripe,277,640,714,989
RED_DATA (708).jpg,Ripe,705,1182,332,818
RED_DATA (47).jpg,Ripe,297,599,242,525
BLACK_DATA (682).jpg,Rotten,302,586,210,560
GREEN_DATA (157).jpg,Unripe,145,297,334,479
GREEN_DATA (875).jpg,Ripe,257,454,442,647
GREEN_DATA (287).jpg,Unripe,417,589,327,492
GREEN_DATA (849).jpg,Unripe,38,264,91,287
RED_DATA (720).jpg,Ripe,619,1159,59,531
GREEN_DATA (723).jpg,Unripe,347,639,247,504
BLACK_DATA (363).jpg,Rotten,214,394,239,466
GREEN_DATA (531).jpg,Unripe,671,719,282,329
GREEN_DATA (684).jpg,Unripe,424,621,194,379
GREEN_DATA (205).jpg,Unripe,124,349,487,487
GREEN_DATA (244).jpg,Unripe,136,192,334,397
GREEN_DATA (222).jpg,Ripe,282,671,200,610
RED_DATA (365).jpg,Ripe,267,537,330,613
GREEN_DATA (688).jpg,Unripe,409,556,427,602
BLACK_DATA (99).jpg,Rotten,320,409,755,853
RED_DATA (494).jpg,Ripe,699,924,750,1035
GREEN_DATA (623).jpg,Unripe,554,756,355,530
RED_DATA (526).jpg,Ripe,594,839,432,703
BLACK_DATA (768).jpg,Rotten,409,478,455,551
RED_DATA (199).jpg,Ripe,639,914,200,482
BLACK_DATA (810).jpg,Rotten,286,458,507,672
GREEN_DATA (472).jpg,Unripe,539,666,487,597
GREEN_DATA (286).jpg,Unripe,131,178,369,412
RED_DATA (173).jpg,Ripe,656,770,416,522
GREEN_DATA (724).jpg,Unripe,159,457,139,399
BLACK_DATA (45).jpg,Rotten,121,210,164,236
BLACK_DATA (514).jpg,Rotten,388,660,265,515
RED_DATA (303).jpg,Ripe,842,960,631,727
RED_DATA (38).jpg,Ripe,382,472,502,620
BLACK_DATA (115).jpg,Rotten,149,234,611,659
GREEN_DATA (451).jpg,Unripe,337,479,362,507
BLACK_DATA (798).jpg,Rotten,368,390,303,327
RED_DATA (235).jpg,Ripe,410,520,651,741
BLACK_DATA (328).jpg,Rotten,232,422,399,569
RED_DATA (41).jpg,Rotten,272,480,230,437
GREEN_DATA (473).jpg,Unripe,542,670,383,490
BLACK_DATA (617).jpg,Rotten,601,716,637,760
RED_DATA (592).jpg,Ripe,219,727,305,818
RED_DATA (121).jpg,Ripe,454,661,97,329
RED_DATA (857).jpg,Ripe,75,591,241,804
RED_DATA (321).jpg,Ripe,482,874,270,622
BLACK_DATA (686).jpg,Rotten,560,597,364,405
GREEN_DATA (349).jpg,Unripe,544,644,477,609
RED_DATA (538).jpg,Ripe,47,507,412,845
BLACK_DATA (836).jpg,Rotten,324,701,167,590
RED_DATA (424).jpg,Ripe,556,727,583,800
GREEN_DATA (328).jpg,Unripe,62,521,62,430
RED_DATA (354).jpg,Ripe,287,429,107,262
RED_DATA (769).jpg,Ripe,97,710,162,866
RED_DATA (618).jpg,Ripe,297,540,407,653
GREEN_DATA (775).jpg,Unripe,282,621,215,528
BLACK_DATA (351).jpg,Rotten,133,897,155,914
RED_DATA (482).jpg,Ripe,650,1095,437,903
GREEN_DATA (333).jpg,Unripe,262,601,117,470
RED_DATA (68).jpg,Ripe,591,769,242,447
GREEN_DATA (504).jpg,Unripe,110,432,417,719
GREEN_DATA (681).jpg,Unripe,97,394,184,452
BLACK_DATA (18).jpg,Rotten,276,394,572,674
RED_DATA (529).jpg,Ripe,178,493,214,497
RED_DATA (501).jpg,Ripe,642,822,212,432
BLACK_DATA (339).jpg,Rotten,512,867,152,484
BLACK_DATA (77).jpg,Rotten,661,821,525,686
GREEN_DATA (715).jpg,Unripe,574,801,76,278
GREEN_DATA (482).jpg,Unripe,513,638,273,396
GREEN_DATA (356).jpg,Unripe,216,356,281,405
RED_DATA (493).jpg,Ripe,342,566,116,350
BLACK_DATA (133).jpg,Rotten,143,251,507,611
BLACK_DATA (737).jpg,Rotten,369,601,394,605
GREEN_DATA (503).jpg,Unripe,424,594,224,387
GREEN_DATA (28).jpg,Ripe,417,655,165,384
BLACK_DATA (829).jpg,Rotten,359,583,117,319
BLACK_DATA (99).jpg,Rotten,130,199,300,373
BLACK_DATA (746).jpg,Rotten,364,711,304,574
RED_DATA (102).jpg,Ripe,227,484,164,422
RED_DATA (48).jpg,Ripe,297,554,255,487
GREEN_DATA (566).jpg,Unripe,345,470,741,909
GREEN_DATA (607).jpg,Unripe,77,364,54,304
GREEN_DATA (761).jpg,Unripe,410,596,218,421
BLACK_DATA (491).jpg,Rotten,811,899,477,574
GREEN_DATA (364).jpg,Unripe,186,280,331,397
GREEN_DATA (820).jpg,Unripe,262,414,477,624
GREEN_DATA (11).jpg,Ripe,438,488,147,204
GREEN_DATA (34).jpg,Unripe,477,644,37,212
GREEN_DATA (489).jpg,Unripe,502,669,285,430
BLACK_DATA (346).jpg,Rotten,185,263,284,363
RED_DATA (356).jpg,Ripe,339,396,830,884
GREEN_DATA (669).jpg,Unripe,359,521,420,587
RED_DATA (208).jpg,Ripe,292,454,367,547
RED_DATA (559).jpg,Ripe,582,742,0,82
BLACK_DATA (758).jpg,Rotten,553,599,377,421
BLACK_DATA (541).jpg,Rotten,220,254,496,537
GREEN_DATA (385).jpg,Unripe,81,201,637,755
GREEN_DATA (644).jpg,Unripe,705,805,212,351
BLACK_DATA (99).jpg,Rotten,15,117,542,622
GREEN_DATA (836).jpg,Unripe,212,551,265,582
RED_DATA (349).jpg,Ripe,883,1018,327,466
RED_DATA (56).jpg,Ripe,358,595,550,771
GREEN_DATA (755).jpg,Unripe,419,734,112,452
RED_DATA (953).jpg,Ripe,205,760,300,800
BLACK_DATA (637).jpg,Rotten,718,786,226,288
BLACK_DATA (314).jpg,Rotten,524,791,150,395
BLACK_DATA (152).jpg,Rotten,383,439,460,528
RED_DATA (397).jpg,Ripe,497,1082,275,863
GREEN_DATA (282).jpg,Unripe,408,534,234,323
RED_DATA (571).jpg,Ripe,462,1039,410,930
GREEN_DATA (73).jpg,Unripe,207,365,529,696
BLACK_DATA (580).jpg,Rotten,232,783,99,622
GREEN_DATA (518).jpg,Ripe,424,662,200,443
GREEN_DATA (458).jpg,Unripe,372,446,327,398
BLACK_DATA (152).jpg,Rotten,688,761,181,258
RED_DATA (535).jpg,Ripe,647,854,377,639
RED_DATA (122).jpg,Ripe,404,576,319,542
GREEN_DATA (551).jpg,Unripe,389,669,317,555
GREEN_DATA (753).jpg,Unripe,929,1026,477,612
RED_DATA (563).jpg,Ripe,1070,1299,282,500
BLACK_DATA (9).jpg,Rotten,591,680,137,210
BLACK_DATA (62).jpg,Rotten,152,420,439,774
RED_DATA (336).jpg,Ripe,938,1021,526,625
RED_DATA (304).jpg,Unripe,239,341,228,310
GREEN_DATA (699).jpg,Unripe,294,447,294,506
GREEN_DATA (640).jpg,Unripe,94,304,549,677
GREEN_DATA (745).jpg,Unripe,209,399,504,677
GREEN_DATA (213).jpg,Unripe,317,450,581,759
BLACK_DATA (712).jpg,Rotten,355,436,630,733
RED_DATA (329).jpg,Ripe,829,999,428,568
GREEN_DATA (908).jpg,Ripe,245,502,367,616
GREEN_DATA (13).jpg,Unripe,349,609,220,427
GREEN_DATA (255).jpg,Unripe,220,452,294,479
GREEN_DATA (753).jpg,Unripe,287,429,314,454
GREEN_DATA (577).jpg,Unripe,550,703,238,373
RED_DATA (179).jpg,Unripe,354,499,637,774
GREEN_DATA (358).jpg,Unripe,540,606,213,274
BLACK_DATA (632).jpg,Rotten,222,436,168,376
BLACK_DATA (787).jpg,Rotten,452,694,330,562
BLACK_DATA (95).jpg,Rotten,901,1020,503,659
BLACK_DATA (152).jpg,Rotten,587,651,331,390
RED_DATA (659).jpg,Ripe,1017,1222,400,618
RED_DATA (396).jpg,Ripe,575,1014,190,588
BLACK_DATA (524).jpg,Rotten,551,796,204,461
RED_DATA (616).jpg,Ripe,469,709,317,578
GREEN_DATA (400).jpg,Unripe,756,939,54,204
BLACK_DATA (330).jpg,Rotten,495,562,423,496
BLACK_DATA (63).jpg,Rotten,571,859,245,509
BLACK_DATA (549).jpg,Rotten,582,639,293,344
GREEN_DATA (472).jpg,Unripe,177,314,412,542
BLACK_DATA (342).jpg,Rotten,348,495,311,482
GREEN_DATA (30).jpg,Unripe,670,756,360,435
RED_DATA (714).jpg,Ripe,158,560,242,626
GREEN_DATA (163).jpg,Unripe,182,520,357,614
BLACK_DATA (788).jpg,Rotten,276,380,221,308
BLACK_DATA (192).jpg,Rotten,448,690,277,529
RED_DATA (237).jpg,Ripe,265,360,339,462
GREEN_DATA (865).jpg,Unripe,354,711,137,472
GREEN_DATA (778).jpg,Unripe,649,788,263,407
GREEN_DATA (833).jpg,Unripe,252,459,576,776
GREEN_DATA (690).jpg,Unripe,149,421,327,546
BLACK_DATA (80).jpg,Rotten,292,499,735,885
BLACK_DATA (286).jpg,Rotten,269,649,144,512
BLACK_DATA (29).jpg,Rotten,592,688,229,359
GREEN_DATA (820).jpg,Unripe,409,586,335,495
RED_DATA (402).jpg,Ripe,570,830,182,457
GREEN_DATA (583).jpg,Unripe,322,474,217,375
GREEN_DATA (713).jpg,Unripe,2,132,204,374
BLACK_DATA (717).jpg,Rotten,522,569,155,209
GREEN_DATA (584).jpg,Unripe,534,766,155,415
RED_DATA (536).jpg,Ripe,324,644,507,815
GREEN_DATA (485).jpg,Unripe,352,511,404,538
BLACK_DATA (43).jpg,Rotten,277,477,247,448
GREEN_DATA (615).jpg,Unripe,509,709,232,407
BLACK_DATA (479).jpg,Rotten,89,616,160,642
RED_DATA (637).jpg,Ripe,837,998,494,711
BLACK_DATA (570).jpg,Rotten,771,867,456,545
BLACK_DATA (633).jpg,Rotten,300,539,334,580
BLACK_DATA (686).jpg,Rotten,222,272,247,289
GREEN_DATA (73).jpg,Unripe,387,532,499,674
RED_DATA (402).jpg,Ripe,860,1102,222,490
BLACK_DATA (133).jpg,Rotten,434,603,580,677
RED_DATA (336).jpg,Ripe,864,946,597,706
RED_DATA (149).jpg,Ripe,322,604,154,407
GREEN_DATA (392).jpg,Unripe,69,222,334,504
RED_DATA (120).jpg,Ripe,484,659,237,429
BLACK_DATA (99).jpg,Rotten,306,379,254,326
BLACK_DATA (29).jpg,Rotten,462,617,492,639
RED_DATA (173).jpg,Unripe,4,107,599,756
GREEN_DATA (386).jpg,Unripe,586,721,144,329
GREEN_DATA (624).jpg,Unripe,519,714,365,542
BLACK_DATA (818).jpg,Rotten,639,658,318,338
BLACK_DATA (54).jpg,Rotten,282,589,152,450
GREEN_DATA (230).jpg,Unripe,390,470,458,563
GREEN_DATA (733).jpg,Unripe,342,659,129,417
BLACK_DATA (292).jpg,Rotten,310,470,536,661
GREEN_DATA (543).jpg,Unripe,278,397,431,556
RED_DATA (299).jpg,Ripe,292,579,207,561
GREEN_DATA (602).jpg,Unripe,2,267,317,645
GREEN_DATA (44).jpg,Unripe,264,349,465,555
RED_DATA (411).jpg,Unripe,125,494,669,999
RED_DATA (672).jpg,Ripe,600,682,155,234
BLACK_DATA (598).jpg,Rotten,565,610,358,400
GREEN_DATA (59).jpg,Unripe,284,503,389,637
RED_DATA (312).jpg,Ripe,144,347,481,686
BLACK_DATA (729).jpg,Rotten,116,236,285,379
GREEN_DATA (432).jpg,Unripe,271,350,120,196
BLACK_DATA (845).jpg,Rotten,634,804,50,202
GREEN_DATA (660).jpg,Unripe,656,826,337,539
GREEN_DATA (748).jpg,Unripe,44,227,335,507
GREEN_DATA (420).jpg,Unripe,386,511,430,530
BLACK_DATA (717).jpg,Rotten,359,409,484,539
BLACK_DATA (598).jpg,Rotten,807,849,369,398
GREEN_DATA (140).jpg,Ripe,734,841,307,412
GREEN_DATA (815).jpg,Unripe,354,776,127,565
BLACK_DATA (246).jpg,Rotten,538,665,227,330
BLACK_DATA (336).jpg,Rotten,342,591,443,666
GREEN_DATA (496).jpg,Unripe,442,616,219,392
BLACK_DATA (467).jpg,Rotten,524,816,132,527
BLACK_DATA (558).jpg,Rotten,734,819,327,409
RED_DATA (166).jpg,Ripe,0,720,166,764
GREEN_DATA (251).jpg,Unripe,597,748,329,490
GREEN_DATA (216).jpg,Unripe,467,746,405,660
GREEN_DATA (452).jpg,Ripe,269,432,606,734
RED_DATA (225).jpg,Ripe,339,447,202,342
GREEN_DATA (604).jpg,Unripe,272,425,551,736
BLACK_DATA (154).jpg,Rotten,494,816,142,535
BLACK_DATA (298).jpg,Rotten,697,871,393,590
GREEN_DATA (238).jpg,Unripe,304,589,232,542
BLACK_DATA (266).jpg,Rotten,711,896,443,637
BLACK_DATA (265).jpg,Rotten,412,574,165,342
RED_DATA (654).jpg,Ripe,859,1010,516,675
BLACK_DATA (486).jpg,Rotten,291,799,236,638
RED_DATA (280).jpg,Ripe,190,452,521,769
GREEN_DATA (80).jpg,Unripe,127,501,589,886
BLACK_DATA (493).jpg,Rotten,670,724,223,260
GREEN_DATA (354).jpg,Unripe,264,429,482,671
RED_DATA (719).jpg,Ripe,897,1165,319,604
RED_DATA (249).jpg,Ripe,152,566,348,655
GREEN_DATA (716).jpg,Unripe,252,541,157,422
BLACK_DATA (147).jpg,Rotten,352,622,489,841
RED_DATA (641).jpg,Ripe,474,980,367,810
GREEN_DATA (497).jpg,Unripe,249,544,229,494
RED_DATA (133).jpg,Ripe,374,529,94,274
GREEN_DATA (224).jpg,Ripe,705,871,241,398
